id,label
n3483,"Kale P, 2000, Strategic Manage J, V21, P217, Doi 10.1002/(sici)1097-0266(200003)21:3<217::aid-smj95>3.3.co;2-p"
n3484,"Rodan S, 2004, Strategic Manage J, V25, P541, Doi 10.1002/smj.398"
n3485,"Lin Nan, 1988, Social Mobility Soci"
n3486,"Carpenter Dp, 2004, J Polit, V66, P224, Doi 10.1046/j.1468-2508.2004.00149.x"
n3487,"Downs A., 1957, Ec Theory Democracy"
n3488,"Broscheid A, 2007, J Eur Public Policy, V14, P346, Doi 10.1080/13501760701243749"
n3489,"Poole Keith T., 2011, Dw Nominate Scores B"
n3490,"Mcpherson Jm, 1991, Soc Forces, V70, P19, Doi 10.2307/2580060"
n3491,"Feld Sl, 1982, Am Sociol Rev, V47, P797, Doi 10.2307/2095216"
n3492,"Ricci David, 1993, Transformation Am Po"
n3493,"Yeoh Kok Kheng, 2001, 20013 Fea"
n3494,"Victor Jennifer N., 2011, Strength Lobby Unpub"
n3495,"Hansen John Mark, 1991, Gain Acc C Farm Lobb"
n3496,"Austensmith D, 1993, Am J Polit Sci, V37, P799, Doi 10.2307/2111575"
n3497,"Laumann Edward O, 1987, Org State Social Cho"
n3498,"Mutz Dc, 2001, Am Polit Sci Rev, V95, P97"
n3499,"Moran P, 2005, Strategic Manage J, V26, P1129, Doi 10.1002/smj.486"
n3500,"Lazarsfeld P., 1944, The Peoples Choice"
n3501,"Carman Christopher J., 2005, Norms Incentiv Unpub"
n3502,"Van Schendelen R., 2005, Machiavelli Brussels"
n3503,"Cho Wkt, 2010, J Polit, V72, P124, Doi 10.1017/s002238160999051x"
n3504,"Uslaner Eric M., 1993, Decline Comity C"
n3505,"Deering Christopher J., 1997, Committees C"
n3506,"Lai Gn, 1998, Soc Networks, V20, P159, Doi 10.1016/s0378-8733(97)00012-9"
n3507,"Young James Sterling, 1966, Washington Community"
n3508,"Reagans R, 2003, Admin Sci Quart, V48, P240, Doi 10.2307/3556658"
n3509,"Singh Robert, 1996, J Legislative Studie, V2, P79"
n3510,"Sherlock Stephen, 2005, Indonesias Regional"
n3511,"Grant W, 2004, Parliament Aff, V57, P408, Doi 10.1093/pa/gsh033"
n3512,"Cohen Lauren, 2010, 16437 Nat Bur Ec Res"
n3513,"Kennedy J, 2011, Terror Polit Violenc, V23, P201, Doi 10.1080/09546553.2010.521087"
n3514,"Scott Sg, 1994, Acad Manage J, V37, P580, Doi 10.2307/256701"
n3515,"Gilligan Tw, 1989, Am J Polit Sci, V33, P459, Doi 10.2307/2111156"
n3516,"King G, 2000, Am J Polit Sci, V44, P347, Doi 10.2307/2669316"
n3517,"Tsai L. L, 2007, Accountability Democ"
n3518,"Beyers J, 2004, Eur Union Polit, V5, P211, Doi 10.1177/1465116504042442"
n3519,"Ainsworth Sh, 1997, Am Polit Quart, V25, P407, Doi 10.1177/1532673x9702500401"
n3520,"Greif A, 1989, J Econ Hist, V49, P857"
n3521,"Hunter D. R., 2008, J Stat Software, V24"
n3522,"Berelson B. R., 1954, Voting Study Opinion"
n3523,"Bouwen P, 2004, J Common Mark Stud, V42, P473, Doi 10.1111/j.0021-9886.2004.00515.x"
n3524,"Adler E. Scott, 2008, C Bills Project 2005"
n3525,"Bouty I, 2000, Acad Manage J, V43, P50, Doi 10.2307/1556385"
n3526,"Heaney Mt, 2007, Am Polit Res, V35, P431, Doi 10.1177/1532673x07300763"
n3527,"Ringe N., 2010, Who Decides Preferen"
n3528,"Mooney Cz, 1991, Legis Stud Quart, V16, P445, Doi 10.2307/440107"
n3529,"Reh Christine, 2013, Comp Politi In Press"
n3530,"European Centre For Parliamentary Research And Documentation (ecprd), 2008, Req 1075 Leg Rul Con"
n3531,"Whiteman D., 1995, Communication C Memb"
n3532,"Crisp Bf, 2004, Am Polit Sci Rev, V98, P703"
n3533,"Asch Solomon E, 1956, Psychol Monogr, V70, P258"
n3534,"Handcock M. S., 2003, Statnet Software Too"
n3535,"Richardson Sula P., 1993, Caucuses Legislative"
n3536,"Heaney Mt, 2006, J Health Polit Polic, V31, P887, Doi 10.1215/03616878-2006-012"
n3537,"Huckfeldt R, 2007, Am J Polit Sci, V51, P978, Doi 10.1111/j.1540-5907.2007.00292.x"
n3538,"Calvo-armengol A, 2007, J Public Econ, V91, P203, Doi 10.1016/j.jpubeco.2006.05.011"
n3539,"Loomis Burdett A., 1981, C Revisited"
n3540,"Long J. S., 1997, Regression Models Ca"
n3541,"Fowler Jh, 2007, Polit Anal, V15, P324, Doi 10.1093/pan/mpm011"
n3542,"Yakubovich V, 2005, Am Sociol Rev, V70, P408"
n3543,"Klofstad Ca, 2011, Soc Logic Polit, P1"
n3544,"Peoples Cd, 2010, Sociol Quart, V51, P649, Doi 10.1111/j.1533-8525.2010.01187.x"
n3545,"Scholz Jt, 2008, J Polit, V70, P393, Doi 10.1017/s0022381608080389"
n3546,"Granovetter M, 1985, Am J Sociol, V91, P481, Doi 10.1086/228311"
n3547,"Heclo H., 1978, New Am Political Sys"
n3548,"Hix S, 2007, Theme Eur Govern, P1, Doi 10.1017/cbo9780511491955"
n3549,"Manning Jennifer E., 2009, Rl30261 C Res Serv"
n3550,"Fowler Jh, 2006, Polit Anal, V14, P456, Doi 10.1093/pan/mpl002"
n3551,"Gimpel Jg, 2008, Am J Polit Sci, V52, P373, Doi 10.1111/j.1540-5907.2008.00318.x"
n3552,"Granovetter M. S., 1974, Getting Job"
n3553,"Knoke David, 1976, Change Continuity Am"
n3554,"Matthews D. R., 1960, Us Senators Their Wo"
n3555,"Lin N, 1981, Am Sociol Rev, V46, P393, Doi 10.2307/2095260"
n3556,"Marshall D, 2010, Eur Union Polit, V11, P553, Doi 10.1177/1465116510382462"
n3557,"Henning C, 1996, Scand Hous Plan Res, V13, P3"
n3558,"Chabanet Didier, 2006, Regulation Interest"
n3559,"Fenno R, 1966, Power Purse Appropri"
n3560,"Shepsle K., 1997, Anal Politics Ration"
n3561,"Uzzi B, 2005, Am J Sociol, V111, P447, Doi 10.1086/432782"
n3562,"Constant D, 1996, Organ Sci, V7, P119, Doi 10.1287/orsc.7.2.119"
n3563,"[anonymous], 2010, House Commons Guide"
n3564,"Rodriguez Paul M., 1993, Washington Time 0630"
n3565,"Wallerstein I, 1974, Modern World System, V1"
n3566,"Ringe N, 2013, Brit J Polit Sci, V43, P601, Doi 10.1017/s0007123412000518"
n3567,"Mcpherson Jm, 1986, Am Sociol Rev, V51, P61, Doi 10.2307/2095478"
n3568,"Berry Jeffery M., 1989, Interest Group Soc"
n3569,"Hansen John Mark, 1987, Studies Am Political, V2, P183"
n3570,"Lin Nan, 1982, Structure Network An"
n3571,"Love Alice A., 1994, Roll Call 1212"
n3572,"Rogowski Jon C, 2011, Estimating Causal Ef"
n3573,"Coen D, 2007, J Eur Public Policy, V14, P333, Doi 10.1080/13501760701243731"
n3574,"Vega Arturo, 1993, Am Rev Politics, V14, P355"
n3575,"Bratton Ka, 2011, Legis Stud Quart, V36, P423, Doi 10.1111/j.1939-9162.2011.00021.x"
n3576,"Burger Timothy, 1992, Roll Call 0604"
n3577,"Burt Ronald S., 2002, New Ec Sociology Dev"
n3578,"Jenkins-smith H. C., 1994, J Public Policy, V14, P175, Doi Doi 10.1017/s0143814x00007431"
n3579,"Routt Gc, 1938, Ann Am Acad Polit Ss, V195, P129, Doi 10.1177/000271623819500118"
n3580,"Burkett Tracy, 2001, Political Supp Unpub"
n3581,"Hall Rl, 2006, Am Polit Sci Rev, V100, P69"
n3582,"Arnold R. D., 1990, Logic C Action"
n3583,"Caldeira Ga, 1987, J Polit, V49, P953, Doi 10.2307/2130779"
n3584,"Krackhardt D., 1992, Networks Org Structu"
n3585,"Judge David, 1990, Parliament Ind"
n3586,"Love Alice A., 1995, Roll Call 0302"
n3587,"Austen-smith David, 1992, Choice, V9, P229"
n3588,"Ball James, 2011, Guardian 0224"
n3589,"Podolny Jm, 1997, Am Sociol Rev, V62, P673, Doi 10.2307/2657354"
n3590,"Hammond Sw, 1991, Polit Sci Quart, V106, P277, Doi 10.2307/2152230"
n3591,"Cooper Joseph, 1970, Origins Standing Com"
n3592,"Navarrete Yanez Bernardo, 2010, Sent Mas Act Mes 2 N"
n3593,"Degraaf Nd, 1988, Soc Forces, V67, P452, Doi 10.2307/2579190"
n3594,"Siegel Da, 2011, Ps-polit Sci Polit, V44, P51, Doi 10.1017/s104909651000185x"
n3595,"Bouwen P, 2004, Eur J Polit Res, V43, P337, Doi 10.1111/j.1475-6765.2004.00157.x"
n3596,"Handcock Mark S., 2007, 75 U Wash Ctr Stat S"
n3597,"Tanasescu I., 2009, European Commission"
n3598,"Butler Idj, 2008, Eur Law J, V14, P558"
n3599,"Helmke G, 2004, Perspectives Politic, V0002"
n3600,"Poole Kt, 2007, Ideology And Congress, P1"
n3601,"Mccormick Jm, 2007, Polit Res Quart, V60, P579, Doi 10.1177/1065912907304153"
n3602,"Cox Gw, 2005, Setting The Agenda: Responsible Party Government In The U.s. House Of Representatives, P1, Doi 10.1017/cbo9780511791123"
n3603,"Reagans R, 2001, Organ Sci, V12, P502, Doi 10.1287/orsc.12.4.502.10637"
n3604,"Lazer D, 2011, Ps-polit Sci Polit, V44, P61, Doi 10.1017/s1049096510001873"
n3605,"Kingdon John W., 1984, Alternatives Public"
n3606,"Mccubbins Mathew D., 1998, Democratic Dilemma C"
n3607,"Manning Jennifer E., 2010, Rl30378 C Res Serv"
n3608,"Ripley Randall, 1983, C Process Policy"
n3609,"Ebadi Ym, 1984, Manage Sci, V30, P572, Doi 10.1287/mnsc.30.5.572"
n3610,"Nelson Garrison, 1993, Comm Us C 1947 1992, V1"
n3611,"Fowler Jh, 2006, J Polit, V68, P335"
n3612,"Joenniemi Pertti, 2009, Eu Strategy Baltic S"
n3613,"Caldwell Charles F, 1989, J Law Politics, V5, P625"
n3614,"Mcclurg Sd, 2003, Polit Res Quart, V56, P449, Doi 10.2307/3219806"
n3615,"Levy Ab, 1976, J Black Stud, V7, P29, Doi 10.1177/002193477600700103"
n3616,"Gilligan Thomas W., 1987, J Law Econ Organ, V3, P287"
n3617,"Mahoney C, 2008, Brussels Versus Belt"
n3618,"Jaggers Keith, Polity 4 Project Pol"
n3619,"Thornton Ph, 1999, Annu Rev Sociol, V25, P19, Doi 10.1146/annurev.soc.25.1.19"
n3620,"Rohde D, 1991, Parties Leaders Post"
n3621,"Stewart Charles, 2001, Anal C"
n3622,"Tomz M, 2003, J Stat Softw, V8, P1"
n3623,"Victor J, 2009, Am Polit Res, V37, P742, Doi 10.1177/1532673x09337183"
n3624,"Houghton Ben, 2000, Political Behav, V22, P109"
n3625,"Ainsworth S, 1993, J Polit, V55, P41, Doi 10.2307/2132227"
n3626,"Burt Ronald S., 1997, Adm Sci Q, V42, P339"
n3627,"Uzzi B, 2003, Manage Sci, V49, P383, Doi 10.1287/mnsc.49.4.383.14427"
n3628,"Esterling K., 2004, Political Ec Experti"
n3629,"Borgatti S. P., 1998, Connections, V21, P27"
n3630,"Schneider M, 2003, Am J Polit Sci, V47, P143, Doi 10.2307/3186098"
n3631,"Friedkin N, 1980, Soc Networks, V2, P411, Doi 10.1016/0378-8733(80)90006-4"
n3632,"Hammond Susan Webb, 1998, C Caucuses Natl Poli"
n3633,"Jackson M.o., 2010, Social Ec Networks"
n3634,"Beazley Christopher, 2005, Europes Strategy Bal"
n3635,"Galtung J, 1971, J Peace Res, V8, P81, Doi 10.1177/002234337100800201"
n3636,"Kohler-koch Beate, 1997, Organized Interests"
n3637,"Fenno Richard., 1973, Congressmen Committe"
n3638,"Cranmer Sj, 2011, Polit Anal, V19, P66, Doi 10.1093/pan/mpq037"
n3639,"Brauninger Thomas, 2009, 67 Ann Nat C Midw Po"
n3640,"Austensmith D, 1994, Am J Polit Sci, V38, P25, Doi 10.2307/2111334"
n3641,"Arnold Laura, 2000, State Local Govt Rev, V32, P142, Doi 10.1177/0160323x0003200206"
n3642,"Bogue Ag, 1975, Am J Polit Sci, V19, P207, Doi 10.2307/2110433"
n3643,"Feiock Richard C., 2010, Self Organizing Fede"
n3644,"Johnson Joel W., 2007, Database Elect Syste"
n3645,"Schilling Ma, 2007, Manage Sci, V53, P1113, Doi 10.1287/mnsc.1060.0624"
n3646,"Granovetter Mark, 1992, Networks Org"
n3647,"Watts Dj, 1998, Nature, V393, P440, Doi 10.1038/30918"
n3648,"Aldrich H., 1999, Org Evolving"
n3649,"Caldeira Ga, 1988, Am Polit Quart, V16, P466, Doi 10.1177/004478088016004004"
n3650,"Phelps Corey, 2012, J Management"
n3651,"Sabatier Pa, 1988, Policy Sci, V21, P129, Doi 10.1007/bf00136406"
n3652,"Patterson Sc, 1959, Public Opin Quart, V23, P100"
n3653,"Mcfadyen Ma, 2009, Organ Sci, V20, P552, Doi 10.1287/orsc.1080.0388"
n3654,"Wolfe El, 1995, Asian Surv, V35, P1059, Doi 10.1525/as.1995.35.12.01p00747"
n3655,"Huckfeldt Rr, 1979, Am J Polit Sci, V23, P579, Doi 10.2307/2111030"
n3656,"Glassman Matthew Eric, 2009, 33313rl C Res Serv"
n3657,"Schlozman Kay Lehman, 1986, Organized Interests"
n3658,"Tsai Wp, 1998, Acad Manage J, V41, P464, Doi 10.2307/257085"
n3659,"Grossmann M, 2009, Am Polit Res, V37, P767, Doi 10.1177/1532673x08329464"
n3660,"Koger G, 2009, Brit J Polit Sci, V39, P633, Doi 10.1017/s0007123409000659"
n3661,"Mutz Dc, 2002, Am Polit Sci Rev, V96, P111"
n3662,"Gross Justin H., 2007, Cosponsorship Unpub"
n3663,"Kavanaugh Al, 2005, Inform Soc, V21, P119, Doi 10.1080/01972240590925320"
n3664,"Watts Dj, 1999, Am J Sociol, V105, P493, Doi 10.1086/210318"
n3665,"Rogers Everett, 1995, Diffusion Innovation"
n3666,"Milbrath Lester W., 1963, Washington Lobbyists"
n3667,"Fowler James H., 2008, Soc Networks, V30, P16"
n3668,"Hammond Susan Webb, 1983, Interest Group Polit"
n3669,"[anonymous], 1985, Political Res Q, Doi 10.1177/106591298503800407"
n3670,"Frank Ove, 2005, Models Methods Socia"
n3671,"Morgan Sl, 1999, Am Sociol Rev, V64, P661, Doi 10.2307/2657368"
n3672,"Baumgartner T, 1975, Int Stud Quart, V19, P129"
n3673,"Heinz Jp, 1990, J Polit, V52, P356, Doi 10.2307/2131898"
n3674,"Canon Dt, 1995, Am Polit Quart, V23, P159, Doi 10.1177/1532673x9502300203"
n3675,"Laumann Eo, 1976, Networks Collective"
n3676,"Keller Amy, 2001, Roll Call 1105"
n3677,"Potters Jan, 1990, European J Political, V6, P61, Doi 10.1016/0176-2680(90)90036-i"
n3678,"Wright J. R., 1996, Interest Groups C Lo"
n3679,"Library Of Congress, 2010, Hisp Am C 1822 1995"
n3680,"Lazer D, 1999, World Polit, V51, P447"
n3681,"Lake Rl, 1998, Polit Psychol, V19, P567"
n3682,"Maloney W. A., 1994, J Public Policy, V14, P17, Doi Doi 10.1017/s0143814x00001239"
n3683,"Crombez C., 2002, Eur Union Polit, V3, P7, Doi Doi 10.1177/1465116502003001002"
n3684,"Uzzi B, 1996, Am Sociol Rev, V61, P674, Doi 10.2307/2096399"
n3685,"Chung S, 2000, Strategic Manage J, V21, P1"
n3686,"Stevens Ag, 1981, Legis Stud Quart, V6, P415, Doi 10.2307/439483"
n3687,"European Parliament, 2006, Rep Balt Sea Reg Str"
n3688,"Sinclair B, 2012, Social Citizen Peer"
n3689,"Grant W, 2005, Parliament Aff, V58, P366, Doi 10.1093/pa/gsi028"
n3690,"Carpenter D, 2003, Ration Soc, V15, P411, Doi 10.1177/1043463103154001"
n3691,"Corbett Richard, 2007, European Parliament"
n3692,"Hulsheger Ur, 2009, J Appl Psychol, V94, P1128, Doi 10.1037/a0015978"
n3693,"Radnitz S, 2011, Comp Polit, V43, P351"
n3694,"Grossman Gm, 2001, Special Interest Pol"
n3695,"Fleming L, 2007, Admin Sci Quart, V52, P443"
n3696,"Hix Simon, 2008, Could Changing Unpub"
n3697,"Bauer Raymond A., 1963, Am Business Public P"
n3698,"Miller C. M., 1990, Policy Studies Rev, V9, P339"
n3699,"Bouwen P, 2007, J Eur Public Policy, V14, P422, Doi 10.1080/13501760701243798"
n3700,"Broscheid A, 2003, Eur Union Polit, V4, P165, Doi 10.1177/1465116503004002002"
n3701,"Peoples Cd, 2008, Sociol Forum, V23, P455, Doi 10.1111/j.1573-7861.2008.00086.x"
n3702,"Scholz Jt, 2006, Am J Polit Sci, V50, P81, Doi 10.1111/j.1540-5907.2006.00171.x"
n3703,"Kirkland Jh, 2011, J Polit, V73, P887, Doi 10.1017/s0022381611000533"
n3704,"Nickerson Dw, 2008, Am Polit Sci Rev, V102, P49, Doi 10.1017/s0003055408080039"
n3705,"Porter Ma, 2007, Physica A, V386, P414, Doi 10.1016/j.physa.2007.07.039"
n3706,"Hoyland B, 2009, Eur Union Polit, V10, P143, Doi 10.1177/1465116508099764"
n3707,"Huckfeldt R, 1987, Am Polit Sci Rev, V81, P1197, Doi 10.2307/1962585"
n3708,"Bullock Charles S, 1985, C Reconsidered"
n3709,"Rosenthal Elizabeth A, 1996, Thesis U Chicago"
n3710,"Cohen Robert, 2002, Newark Nj Star 0520"
n3711,"Browne Wp, 1993, Am J Polit Sci, V37, P1054, Doi 10.2307/2111543"
n3712,"Feld Sl, 1981, Am J Sociol, V86, P1015, Doi 10.1086/227352"
n3713,"Stevens Ag, 1974, Am Polit Sci Rev, V68, P667, Doi 10.2307/1959512"
n3714,"Swers Ml, 2005, Legis Stud Quart, V30, P407, Doi 10.3162/036298005x201617"
n3715,"Tullock G, 1985, Q J Econ, V100, P1073"
n3716,"Schulz M, 2003, Organ Sci, V14, P440, Doi 10.1287/orsc.14.4.440.17483"
n3717,"Gile Krista, 2006, 66 U Wash Ctr Stat S"
n3718,"Huckfeldt Rr, 1983, Am J Sociol, V89, P651, Doi 10.1086/227908"
n3719,"Helmke G., 2006, Inform I Democracy L"
n3720,"Poole Keith T., 1997, C Political Ec Hist"
n3721,"Rolfe Meredith, 2012, Voting Together Soci"
n3722,"Tong Lorraine H, 2010, 97398 C Res Serv"
n3723,"Austensmith D, 1992, Int Polit Sci Rev, V13, P45, Doi 10.1177/019251219201300104"
n3724,"Benedetto Giacomo, 2006, Policy Making Proces"
n3725,"Fish Steven M., 2009, Hdb Natl Legislature"
n3726,"Mutz Dc, 2002, Am J Polit Sci, V46, P838, Doi 10.2307/3088437"
n3727,"Gais Tl, 1984, Brit J Polit Sci, V14, P161"
n3728,"Boessen Sandra, 2009, Lobbying European Un"
n3729,"Abrahamson E, 1997, Organ Sci, V8, P289, Doi 10.1287/orsc.8.3.289"
n3730,"Caldeira Ga, 1993, Legis Stud Quart, V18, P3, Doi 10.2307/440024"
n3731,"Handcock Mark S., 2011, Ergm Package Fit Sim"
n3732,"Porter Ma, 2005, P Natl Acad Sci Usa, V102, P7057, Doi 10.1073/pnas.0500191102"
n3733,"Butts Carter T, 2011, Network Classes Rela"
n3734,"Fowler Jh, 2006, Soc Networks, V28, P454, Doi 10.1016/j.socnet.2005.11.003"
n3735,"Patacchini E, 2008, Eur Econ Rev, V52, P209, Doi 10.1016/j.euroecorev.2007.09.002"
n3736,"Marsden Pv, 1988, Soc Forces, V66, P1038, Doi 10.2307/2579435"
n3737,"Dreier David, 2001, Roll Call 1220"
n3738,"Fiellin A, 1962, J Polit, V24, P72, Doi 10.2307/2126738"
n3739,"Dilger Robert Jay, 2009, R40683 C Res Serv"
n3740,"Cross R, 2004, Organ Sci, V15, P446, Doi 10.1287/orsc.1040.0075"
n3741,"Masket Se, 2008, Q J Polit Sci, V3, P301, Doi 10.1561/100.00007058"
n3742,"Baumgartner Frank R., 2009, Lobbying Policy Chan"
n3743,"Carpenter Dp, 1998, J Theor Polit, V10, P417, Doi 10.1177/0951692898010004003"
n3744,"Cox Gray W., 1993, Legislative Leviatha"
n3745,"Coen D., 2009, Lobbying European Un"
n3746,"Reuter Marco, 2010, Europaische Parlamen"
n3747,"Royce Ed, 2004, Royce Remarks Releas"
n3748,"Zenger Tr, 1989, Acad Manage J, V32, P353, Doi 10.2307/256366"
n3749,"Granovetter M, 2005, J Econ Perspect, V19, P33, Doi 10.1257/0895330053147958"
n3750,"Hansen Mt, 2001, Res Soc Org, V18, P21"
n3751,"Oleszek W, 2007, C Procedures Policy"
n3752,"Wu Fl, 2012, China Quart, P1129, Doi 10.1017/s0305741012001348"
n3753,"Hoflund Ab, 2012, Admin Soc, V44, P908, Doi 10.1177/0095399711433695"
n3754,"Hunt J. G., 1991, Leadership New Synth"
n3755,"Rittel Hwj, 1973, Policy Sci, V4, P155, Doi 10.1007/bf01405730"
n3756,"Gage Rw, 1990, Strategies Managing"
n3757,"Jones C, 1997, Acad Manage Rev, V22, P911, Doi Doi 10.2307/259249"
n3758,"Luke J.s., 1997, Catalytic Leadership"
n3759,"Klijn E.-h., 1997, Managing Complex Net, P98"
n3760,"Wimpenny P, 2000, J Adv Nurs, V31, P1485, Doi 10.1046/j.1365-2648.2000.01431.x"
n3761,"Mandell M. P., 1999, Rev Policy Res, V16, P42, Doi 10.1111/j.1541-1338.1999.tb00840.x"
n3762,"Gray B., 1989, Collaborating Findin"
n3763,"Barnard C. I., 2001, Functions Executive"
n3764,"Caudle S.l., 1994, Hdb Practical Progra, P69"
n3765,"Bryman A, 1996, Leadership Quart, V7, P353, Doi 10.1016/s1048-9843(96)90025-9"
n3766,"Bardach E., 1998, Getting Agencies Wor"
n3767,"Perrow C, 1999, Normal Accidents Liv"
n3768,"[anonymous], 1994, Leadership Quart, Doi Doi 10.1016/1048-9843(94)90016-7"
n3769,"Mcguire M., 2007, P Publ Man Res C Tuc"
n3770,"Leape Ll, 2000, Jama-j Am Med Assoc, V284, P95, Doi 10.1001/jama.284.1.95"
n3771,"Eisenhardt Km, 1989, Acad Manage Rev, V14, P532, Doi 10.2307/258557"
n3772,"Goldsmith S., 2004, Governing Network Ne"
n3773,"Fielding Nigel, 1994, Nurse Res, V1, P4"
n3774,"Klijn Eh, 1996, Admin Soc, V28, P90"
n3775,"Winkler I., 2006, J Leadersh Org Stud, V12, P119, Doi 10.1177/107179190601200308"
n3776,"Rees J., 1994, Hostages Each Other"
n3777,"Koppenjan Jfm, 2004, Managing Uncertainti"
n3778,"Strauss A., 1998, Basics Qualitative R"
n3779,"Termeer K. J. A. M., 1997, Managing Complex Net, P79"
n3780,"Werhane P. H., 1999, Moral Imagination Ma"
n3781,"Mcguire M, 2002, Public Admin Rev, V62, P599, Doi 10.1111/1540-6210.00240"
n3782,"Selznick P., 1984, Leadership Adm Socio"
n3783,"Agranoff R., 2004, Ann C Am Soc Publ Ad"
n3784,"Institute Of Medicine, 1999, Err Is Hum Build Saf"
n3785,"Latour B., 1988, Sci Action Follow Sc"
n3786,"Mcdonald Cj, 2000, Jama-j Am Med Assoc, V284, P93, Doi 10.1001/jama.284.1.93"
n3787,"Wilson James Q., 1991, Bureaucracy What Gov"
n3788,"Rethemeyer R. Karl, 2007, J Publ Adm Res Theor, V18, P617, Doi 10.1093/jopart/mum027"
n3789,"Glaser B.g., 1992, Basics Grounded Theo"
n3790,"Sorensen E, 2006, Am Rev Public Adm, V36, P98, Doi 10.1177/0275074005282584"
n3791,"Hage J., 1993, Org Working Together"
n3792,"Reason J., 1997, Managing Risks Org A"
n3793,"Reason J., 1990, Human Error"
n3794,"Burns J. M., 1978, Leadership"
n3795,"Hudson J., 2007, Policy Studies, V28, P55, Doi Doi 10.1080/01442870601121478"
n3796,"Provan Kg, 2001, Public Admin Rev, V61, P414, Doi 10.1111/0033-3352.00045"
n3797,"Dey I, 1999, Grounding Grounded T"
n3798,"Glaser B., 1967, Discovery Grounded T"
n3799,"Powell Ww, 1990, Res Organ Behav, V12, P295"
n3800,"Thompson A. M., 2006, Public Admin Rev, V60, P20"
n3801,"Stake R. E., 1998, Strategies Qualitati, P134"
n3802,"Hunt Jg, 1995, Leadership Quart, V6, P379, Doi 10.1016/1048-9843(95)90015-2"
n3803,"Agranoff R., 2001, Getting Results Coll, P11"
n3804,"Heckscher C., 2007, Firm Collaborative C"
n3805,"Wilson J. Q., 1995, Political Org"
n3806,"Agranoff R., 1999, Rev Policy Res, V16, P18, Doi Doi 10.1111/j.1541-1338.1999.tb00839.x"
n3807,"Parry Kw, 1998, Leadership Quart, V9, P85, Doi 10.1016/s1048-9843(98)90043-1"
n3808,"Polit Df, 2004, Nursing Res Principl"
n3809,"Agranoff Robert, 1998, J Publ Adm Res Theor, V8, P67"
n3810,"Resnick Lb, 2012, Am J Educ, V119, P183, Doi 10.1086/667701"
n3811,"David Jane, 2007, Impriving Math Instr"
n3812,"Lin N, 1999, J Health Soc Behav, V40, P344, Doi 10.2307/2676330"
n3813,"Star Sl, 2010, Sci Technol Hum Val, V35, P601, Doi 10.1177/0162243910377624"
n3814,"Huber Gp, 1991, Organ Sci, V2, P88, Doi 10.1287/orsc.2.1.88"
n3815,"Spybrook Jessaca, J Res Ed Ef In Press"
n3816,"Scoppio Grazia, 2002, Current Issues Comp, V2, P254"
n3817,"Hoffer Rina, 2008, Elementary Math Init"
n3818,"Cuban L., 2004, Holding Accountabili"
n3819,"Matsumura Lc, 2010, Educ Eval Policy An, V32, P249, Doi 10.3102/0162373710363743"
n3820,"Wenger E, 2000, Organization, V7, P225, Doi 10.1177/135050840072002"
n3821,"Daly Alan J., Am J Ed, V119, P41"
n3822,"Smith M. S., 2008, Math Teaching Middle, V14, P132"
n3823,"Levitt B, 1988, Annu Rev Sociol, V14, P319, Doi 10.1146/annurev.so.14.080188.001535"
n3824,"Mueller Cw, 1999, Soc Psychol Quart, V62, P325, Doi 10.2307/2695832"
n3825,"Spillane Jp, 2012, Am J Educ, V119, P73, Doi 10.1086/667755"
n3826,"Hargreaves A., 2012, Professional Capital"
